,y_pred,y_ture
408916,0.4930579,0.4426
408917,0.7416175,0.6798
408918,0.4864713,0.5112
408919,0.39772496,0.4352
408920,0.76294315,0.7049
408921,0.6724589,0.6767
408922,0.7936194,0.7745
408923,0.8315374,0.7909
408924,0.76919746,0.8398
408925,0.7322686,0.7928
408926,0.7291161,0.7546
408927,0.54376376,0.5217
408928,0.8090901,0.7051
408929,0.631215,0.5757
408930,0.5868728,0.5563
408931,0.77923846,0.7814
408932,0.71817607,0.7735
408933,0.85715353,0.8748
408934,0.52275753,0.5342
408935,0.54343104,0.606
408936,0.5949138,0.6642
408937,0.54330236,0.5302
408938,0.39333683,0.3905
408939,0.59049475,0.5631
408940,0.5900505,0.551
408941,0.6313147,0.7126
408942,0.76002264,0.6753
408943,0.70553184,0.5434
408944,0.57622766,0.6066
408945,0.6869062,0.6342
408946,0.63608724,0.5067
408947,0.6935613,0.6068
408948,0.5232794,0.5724
408949,0.859401,0.7447
408950,0.6713187,0.6881
408951,0.7514385,0.7968
408952,0.63119555,0.6775
408953,0.63562393,0.6434
408954,0.42501196,0.5024
408955,0.38053188,0.3093
408956,0.6437799,0.6427
408957,0.7424487,0.77
408958,0.8035035,0.7806
408959,0.6199006,0.5771
408960,0.733603,0.8232
408961,0.42200345,0.5216
408962,0.693985,0.6832
408963,0.6499535,0.6642
408964,0.5650116,0.5937
408965,0.7264084,0.7428
408966,0.38732916,0.4412
408967,0.7584301,0.7128
408968,0.676641,0.6185
408969,0.6022583,0.5689
408970,0.47449714,0.4388
408971,0.7495134,0.7004
408972,0.78365517,0.7474
408973,0.6974746,0.7088
408974,0.5804931,0.6594
408975,0.69455487,0.708
408976,0.7173927,0.6486
408977,0.6928164,0.7238
408978,0.55993634,0.637
408979,0.77168405,0.7142
408980,0.7502129,0.6191
408981,0.74944687,0.7893
408982,0.7559724,0.7357
408983,0.51710373,0.5351
408984,0.74082804,0.7204
408985,0.17747638,0.1935
408986,0.6569048,0.6406
408987,0.721511,0.783
408988,0.47574168,0.4768
408989,0.7878015,0.5862
408990,0.7778561,0.7338
408991,0.19807473,0.2655
408992,0.68784326,0.6778
408993,0.5690628,0.6222
408994,0.58900523,0.5294
408995,0.8285877,0.7883
408996,0.72654927,0.7591
408997,0.7305671,0.5857
408998,0.7516651,0.7407
408999,0.70157564,0.7217
409000,0.4458586,0.516
409001,0.12726405,0.1621
409002,0.7391659,0.715
409003,0.6566761,0.6634
409004,0.70342827,0.7157
409005,0.85523194,0.8044
409006,0.6653048,0.648
409007,0.7819147,0.7008
409008,0.8012494,0.7919
409009,0.7123221,0.7443
409010,0.7070824,0.7207
409011,0.39753792,0.2443
409012,0.76776946,0.7437
409013,0.49686843,0.5188
409014,0.7415254,0.7613
409015,0.65366614,0.6402
409016,0.70694315,0.7359
409017,0.79514575,0.7729
409018,0.79851615,0.7663
409019,0.66032374,0.7839
409020,0.6160917,0.6345
409021,0.6988882,0.6616
409022,0.75754964,0.8253
409023,0.5726105,0.6356
409024,0.6325402,0.6681
409025,0.8644017,0.8399
409026,0.82576364,0.8932
409027,0.70059884,0.696
409028,0.7863363,0.8161
409029,0.6977601,0.703
409030,0.7175267,0.5758
409031,0.72559094,0.5986
409032,0.7439058,0.7815
409033,0.7655362,0.6621
409034,0.7840841,0.8728
409035,0.5659007,0.6572
409036,0.72023606,0.7686
409037,0.70605624,0.7025
409038,0.64089054,0.6143
409039,0.6505481,0.6437
409040,0.49486026,0.6471
409041,0.20609078,0.1717
409042,0.6585343,0.7359
409043,0.6783322,0.6448
409044,0.7224984,0.6703
409045,0.7314351,0.7866
409046,0.7223252,0.6378
409047,0.55254716,0.5262
409048,0.58841956,0.6007
409049,0.65267205,0.6401
409050,0.7152339,0.7097
409051,0.44496596,0.2665
409052,0.57828414,0.6003
409053,0.7503923,0.7297
409054,0.7900275,0.7461
409055,0.70724535,0.6815
409056,0.49376598,0.3588
409057,0.48726612,0.5358
409058,0.63765246,0.6464
409059,0.78113174,0.8147
409060,0.57028157,0.5894
409061,0.70741916,0.6584
409062,0.57245433,0.6127
409063,0.73485506,0.6689
409064,0.72554344,0.7389
409065,0.7150125,0.7391
409066,0.6742585,0.6637
409067,0.80203164,0.7901
409068,0.67570496,0.6993
409069,0.5061715,0.5587
409070,0.4796821,0.4861
409071,0.735384,0.6859
409072,0.5585679,0.5666
409073,0.76282334,0.7978
409074,0.7707244,0.7468
409075,0.80678046,0.7819
409076,0.6658498,0.6071
409077,0.45814002,0.6403
409078,0.69367176,0.6765
409079,0.73578024,0.8507
409080,0.7364938,0.7364
409081,0.62364256,0.593
409082,0.8013793,0.8021
409083,0.77994084,0.7642
409084,0.4697178,0.3964
409085,0.3892576,0.3606
409086,0.7477009,0.8917
409087,0.46170384,0.486
409088,0.5283921,0.4695
409089,0.47573644,0.5093
409090,0.7686889,0.762
409091,0.68606126,0.6613
409092,0.7294972,0.7453
409093,0.80954987,0.8123
409094,0.8070956,0.6637
409095,0.51880646,0.571
409096,0.8242498,0.6569
409097,0.47542983,0.5372
409098,0.7290546,0.7579
409099,0.57799697,0.5316
409100,0.7330532,0.8117
409101,0.7840307,0.792
409102,0.73730993,0.6964
409103,0.45943296,0.2549
409104,0.5279675,0.6243
409105,0.60356236,0.7133
409106,0.7682643,0.8146
409107,0.66436267,0.6129
409108,0.62721723,0.7021
409109,0.6231734,0.5699
409110,0.63227665,0.574
409111,0.7570213,0.6542
409112,0.6745402,0.6241
409113,0.67486084,0.7097
409114,0.5091715,0.5303
409115,0.7837858,0.7105
409116,0.7777891,0.7603
409117,0.79662144,0.7949
409118,0.86434984,0.8277
409119,0.69306135,0.6772
409120,0.5954213,0.5757
409121,0.7541599,0.7849
409122,0.6404255,0.611
409123,0.7614963,0.796
409124,0.56256586,0.4998
409125,0.4015545,0.4311
409126,0.6741916,0.6546
409127,0.64371896,0.6211
409128,0.8022982,0.5605
409129,0.7810888,0.8347
409130,0.7922256,0.7555
409131,0.64990616,0.7108
409132,0.7108663,0.6089
409133,0.4744776,0.3388
409134,0.53338313,0.6005
409135,0.58590734,0.4361
409136,0.58185244,0.5646
409137,0.35508382,0.3471
409138,0.827953,0.7889
409139,0.75772107,0.7115
409140,0.8148901,0.7892
409141,0.72578835,0.714
409142,0.5637488,0.6239
409143,0.7734678,0.7904
409144,0.46661282,0.5209
409145,0.7807716,0.7726
409146,0.77314115,0.7078
409147,0.74264824,0.7312
409148,0.7778771,0.6812
409149,0.7490928,0.7022
409150,0.6047329,0.5803
409151,0.74959326,0.7726
409152,0.74134445,0.7312
409153,0.4735582,0.6453
409154,0.565099,0.6974
409155,0.58896816,0.6329
409156,0.5070603,0.5918
409157,0.50174415,0.5281
409158,0.6366893,0.6327
409159,0.5733392,0.4541
409160,0.45727384,0.3931
409161,0.516174,0.5355
409162,0.5189545,0.5264
409163,0.56423426,0.4714
409164,0.7341253,0.6921
409165,0.82468504,0.8143
409166,0.47436875,0.4745
409167,0.68771374,0.6798
409168,0.77493525,0.7241
409169,0.74530256,0.7822
409170,0.7506834,0.7745
409171,0.8398643,0.808
409172,0.76761234,0.8029
409173,0.7046542,0.7473
409174,0.8082002,0.7741
409175,0.6465194,0.5321
409176,0.7275839,0.7806
409177,0.712158,0.6811
409178,0.7818222,0.7808
409179,0.8134933,0.6895
409180,0.5427232,0.5914
409181,0.8051465,0.6268
409182,0.44329345,0.5117
409183,0.61152923,0.5933
409184,0.47002,0.5803
409185,0.76674664,0.7254
409186,0.7127409,0.7026
409187,0.60100514,0.5974
409188,0.5411061,0.5276
409189,0.77303016,0.8217
409190,0.77928925,0.7652
409191,0.8098725,0.5663
409192,0.5627509,0.6107
409193,0.60487807,0.562
409194,0.5963521,0.5498
409195,0.78896046,0.8169
409196,0.8431799,0.667
409197,0.5630638,0.6255
409198,0.7384669,0.6442
409199,0.717151,0.7678
409200,0.75061893,0.7672
409201,0.7069447,0.6418
409202,0.64196515,0.6079
409203,0.78221464,0.8178
409204,0.82518464,0.758
409205,0.75148606,0.7564
409206,0.6771661,0.7046
409207,0.69895834,0.6803
409208,0.51277786,0.5187
409209,0.6306191,0.6386
409210,0.8210646,0.811
409211,0.50544524,0.5987
409212,0.5474974,0.5579
409213,0.75138485,0.6768
409214,0.5597919,0.6575
409215,0.57131326,0.5565
409216,0.6270699,0.6498
409217,0.7916548,0.8441
409218,0.6938055,0.696
409219,0.6356313,0.69
409220,0.59908056,0.5685
409221,0.7528341,0.8203
409222,0.7300174,0.8126
409223,0.7155709,0.7755
409224,0.31115663,0.3672
409225,0.77020085,0.7938
409226,0.6827675,0.6875
409227,0.6172221,0.612
409228,0.7832985,0.8346
409229,0.72194326,0.6847
409230,0.68294996,0.7511
409231,0.83002937,0.7869
409232,0.7349795,0.6352
409233,0.68158716,0.7417
409234,0.7840451,0.757
409235,0.65118885,0.585
409236,0.43108472,0.4243
409237,0.24937227,0.3004
409238,0.79371655,0.7655
409239,0.7280444,0.81
409240,0.6589755,0.7559
409241,0.7404417,0.7397
409242,0.35470453,0.5325
409243,0.37345707,0.3898
409244,0.6343782,0.6128
409245,0.53288615,0.565
409246,0.5761486,0.6273
409247,0.618525,0.6639
409248,0.6090349,0.6323
409249,0.7939302,0.8367
409250,0.7136402,0.7182
409251,0.7790457,0.7756
409252,0.4912758,0.5583
409253,0.5275476,0.4769
409254,0.7163298,0.6629
409255,0.7838372,0.7339
409256,0.5274755,0.496
409257,0.79862285,0.794
409258,0.7611674,0.7992
409259,0.7619631,0.7597
409260,0.6994132,0.7326
409261,0.31946802,0.4068
409262,0.78495777,0.7277
409263,0.77271676,0.7698
409264,0.29937857,0.3604
409265,0.6300644,0.6449
409266,0.76713073,0.4258
409267,0.4473065,0.5004
409268,0.6146151,0.5707
409269,0.73180294,0.7222
409270,0.6807098,0.6919
409271,0.7292878,0.6732
409272,0.47413018,0.471
409273,0.6676725,0.7154
409274,0.7773671,0.7931
409275,0.49873805,0.4997
409276,0.6803256,0.7376
409277,0.5626266,0.6084
409278,0.55536556,0.6219
409279,0.77587795,0.6833
409280,0.69053304,0.7579
409281,0.49644125,0.3396
409282,0.37275398,0.4511
409283,0.8230292,0.8381
409284,0.76005423,0.7309
409285,0.564618,0.532
409286,0.8417758,0.8866
409287,0.7953534,0.7404
409288,0.6058723,0.555
409289,0.5531238,0.427
409290,0.74542856,0.7815
409291,0.5588938,0.5762
409292,0.6434268,0.7562
409293,0.74421495,0.67
409294,0.7264985,0.6081
409295,0.73434603,0.771
409296,0.43176687,0.5089
409297,0.497858,0.5192
409298,0.61883724,0.6426
409299,0.7996708,0.784
409300,0.81031036,0.8061
409301,0.7200029,0.7782
409302,0.59273756,0.6521
409303,0.79094243,0.7807
409304,0.74659,0.7798
409305,0.80277467,0.844
409306,0.67456883,0.772
409307,0.4763326,0.5449
409308,0.7312749,0.7749
409309,0.72471726,0.7151
409310,0.75622475,0.8045
409311,0.80884504,0.8086
409312,0.7956232,0.8518
409313,0.75482786,0.73
409314,0.71167743,0.6298
409315,0.73657143,0.7043
409316,0.5684725,0.6215
409317,0.8052342,0.8073
409318,0.5306244,0.4464
409319,0.49721724,0.5307
409320,0.66011786,0.7239
409321,0.73225236,0.794
409322,0.77509,0.6922
409323,0.68208814,0.6832
409324,0.8240589,0.8558
409325,0.744631,0.751
409326,0.6164861,0.5145
409327,0.75121725,0.8202
409328,0.57229614,0.5462
409329,0.80193186,0.8176
409330,0.8170122,0.855
409331,0.58885336,0.5945
409332,0.7035564,0.7294
409333,0.7746111,0.6571
409334,0.58785903,0.6422
409335,0.6145437,0.6325
409336,0.6945293,0.5274
409337,0.60433793,0.5314
409338,0.6312151,0.6126
409339,0.7538711,0.7406
409340,0.76642096,0.769
409341,0.74169004,0.7395
409342,0.85179365,0.8125
409343,0.66798663,0.6674
409344,0.7711234,0.7392
409345,0.48313272,0.4038
409346,0.69337523,0.6607
409347,-0.0005235374,0.0469
409348,0.36659276,0.5345
409349,0.44222063,0.551
409350,0.79393125,0.8257
409351,0.7034779,0.6308
409352,0.7602018,0.817
409353,0.62430537,0.6553
409354,0.6007885,0.643
409355,0.6447729,0.6577
409356,0.63503945,0.705
409357,0.7835554,0.7591
409358,0.39807156,0.4628
409359,0.34044996,0.3592
409360,0.7655834,0.6713
409361,0.5809014,0.6796
409362,0.531334,0.59
409363,0.80942273,0.6754
409364,0.76575327,0.7459
409365,0.7760649,0.7823
409366,0.74907506,0.7667
409367,0.67781866,0.7273
409368,0.5964458,0.5839
409369,0.5308609,0.5246
409370,0.7084404,0.7126
409371,0.8050785,0.8103
409372,0.823325,0.7979
409373,0.59627485,0.5574
409374,0.74241686,0.7481
409375,0.381327,0.4169
409376,0.63857055,0.5984
409377,0.56051445,0.4352
409378,0.76639223,0.7851
409379,0.81243455,0.8301
409380,0.60994804,0.5414
409381,0.5387031,0.4728
409382,0.77891695,0.6974
409383,0.82587636,0.8381
409384,0.6925354,0.7427
409385,0.78611004,0.8241
409386,0.81717324,0.8196
409387,0.5919312,0.6462
409388,0.7491051,0.7028
409389,0.48217258,0.3953
409390,0.8190116,0.7997
409391,0.634318,0.6189
409392,0.5759802,0.5984
409393,0.58669096,0.5397
409394,0.70028794,0.7191
409395,0.77748775,0.7379
409396,0.7369549,0.7083
409397,0.689152,0.6931
409398,0.74148476,0.674
409399,0.7668364,0.7345
409400,0.661438,0.7768
409401,0.73634344,0.6253
409402,0.5881629,0.5408
409403,0.74257565,0.7607
409404,0.8787952,0.8103
409405,0.5492115,0.5812
409406,0.8196286,0.8315
409407,0.7043788,0.6093
409408,0.80150855,0.7965
409409,0.7883967,0.7687
409410,0.73986524,0.7188
409411,0.54231405,0.4788
409412,0.5670103,0.5944
409413,0.79375833,0.7591
409414,0.78218585,0.7628
409415,0.8128184,0.5266
409416,0.5808495,0.5934
409417,0.5754868,0.6013
409418,0.6726018,0.7958
409419,0.74621683,0.7864
409420,0.64114535,0.7434
409421,0.7162579,0.762
409422,0.5575837,0.47
409423,0.787905,0.8377
409424,0.8526771,0.691
409425,0.8247725,0.8337
409426,0.75007415,0.7816
409427,0.5640458,0.6214
409428,0.80309606,0.793
409429,0.57182515,0.5548
409430,0.28274268,0.3869
409431,0.34997657,0.3466
409432,0.65545034,0.7128
409433,0.58502173,0.6155
409434,0.7315221,0.7472
409435,0.70013833,0.5506
409436,0.65321535,0.6416
409437,0.687204,0.717
409438,0.5954989,0.6171
409439,0.78325224,0.8201
409440,0.75902796,0.661
409441,0.7273321,0.6722
409442,0.8123715,0.8379
409443,0.8029947,0.7727
409444,0.6772949,0.7204
409445,0.46531335,0.5197
409446,0.8041055,0.7722
409447,0.7983166,0.8411
409448,0.6719258,0.667
409449,0.60241115,0.6387
409450,0.63307434,0.5973
409451,0.80803907,0.7786
409452,0.49104735,0.5883
409453,0.38463664,0.2913
409454,0.5776566,0.5356
409455,0.6189519,0.6514
409456,0.5373857,0.5041
409457,0.56971145,0.5926
409458,0.5072978,0.5391
409459,0.36848617,0.3354
409460,0.7854793,0.6961
409461,0.77169657,0.7117
409462,0.49888024,0.6216
409463,0.78761303,0.7754
409464,0.82227427,0.8497
409465,0.75500417,0.7921
409466,0.7549044,0.6923
409467,0.60345805,0.5912
409468,0.757198,0.7363
409469,0.5735114,0.6289
409470,0.37137473,0.3778
409471,0.49133176,0.6034
409472,0.74539685,0.8207
409473,0.8047675,0.8642
409474,0.69642365,0.6072
409475,0.4911597,0.3324
409476,0.7377226,0.7546
409477,0.52393806,0.5315
409478,0.58731,0.5841
409479,0.73738825,0.6833
409480,0.80019414,0.7455
409481,0.7490988,0.797
409482,0.55983496,0.4684
409483,0.81713396,0.805
409484,0.73811805,0.752
409485,0.31713933,0.2775
409486,0.7743845,0.6612
409487,0.8368772,0.7993
409488,0.7629168,0.7982
409489,0.76551425,0.6658
409490,0.534081,0.512
409491,0.6550949,0.6016
409492,0.7712606,0.8255
409493,0.43241394,0.3721
409494,0.7641171,0.8007
409495,0.7065308,0.746
409496,0.7703488,0.7562
409497,0.695637,0.6725
409498,0.61605227,0.5968
409499,0.7107426,0.6923
409500,0.7365359,0.7225
409501,0.7828165,0.7985
409502,0.7761872,0.8032
409503,0.5083703,0.5168
409504,0.6000768,0.5932
409505,0.75534153,0.6991
409506,0.77766824,0.7104
409507,0.79214334,0.7426
409508,0.48588288,0.4068
409509,0.75810623,0.7639
409510,0.7872635,0.7892
409511,0.53204703,0.6554
409512,0.7788254,0.7243
409513,0.85078174,0.8741
409514,0.7451822,0.6679
409515,0.63987684,0.6812
409516,0.8105404,0.688
409517,0.5390909,0.5819
409518,0.6157503,0.504
409519,0.6108704,0.5863
409520,0.734594,0.8307
409521,0.7244413,0.7844
409522,0.5812454,0.4848
409523,0.7991806,0.7848
409524,0.67944586,0.6905
409525,0.74148774,0.7071
409526,0.6553252,0.7109
409527,0.3801645,0.4863
409528,0.77036846,0.5366
409529,0.566795,0.6198
409530,0.6746751,0.5494
409531,0.7736057,0.6459
409532,0.657154,0.6625
409533,0.4254014,0.4139
409534,0.29975158,0.43
409535,0.76617455,0.7932
409536,0.77179146,0.7882
409537,0.77247465,0.8015
409538,0.467666,0.5736
409539,0.8195863,0.8044
409540,0.5691389,0.5493
409541,0.636593,0.5835
409542,0.6847024,0.6517
409543,0.8267625,0.6958
409544,0.67191255,0.653
409545,0.68173206,0.6424
409546,0.59512913,0.5469
409547,0.70091605,0.752
409548,0.60201657,0.6545
409549,0.7767885,0.734
409550,0.6799848,0.5817
409551,0.65165365,0.594
409552,0.7108809,0.7562
409553,0.7454084,0.7157
409554,0.53678703,0.4357
409555,0.8389777,0.8432
409556,0.639719,0.6639
409557,0.7403345,0.7904
409558,0.78223,0.8472
409559,0.7067747,0.6337
409560,0.77159667,0.7939
409561,0.6630727,0.6485
409562,0.6687175,0.6294
409563,0.5912872,0.5691
409564,0.67919827,0.716
409565,0.84595704,0.8325
409566,0.33479923,0.4359
409567,0.67861646,0.6841
409568,0.80140257,0.825
409569,0.44901755,0.3622
409570,0.28535834,0.309
409571,0.7458365,0.8292
409572,0.6751276,0.6557
409573,0.65945166,0.6454
409574,0.7368257,0.7077
409575,0.6592716,0.7223
409576,0.725055,0.7501
409577,0.6916736,0.6695
409578,0.6968556,0.6724
409579,0.8009013,0.779
409580,0.63548464,0.6772
409581,0.57666636,0.6178
409582,0.49697098,0.5489
409583,0.751649,0.737
409584,0.6974846,0.7381
409585,0.7528739,0.7188
409586,0.64045197,0.6368
409587,0.8137118,0.8002
409588,0.7975261,0.8177
409589,0.7768165,0.7879
409590,0.81100035,0.7972
409591,0.683567,0.7223
409592,0.56542516,0.4969
409593,0.71507454,0.672
409594,0.80861527,0.8039
409595,0.7665843,0.729
409596,0.72618115,0.8093
409597,0.78121805,0.6858
409598,0.75581765,0.7088
409599,0.82081264,0.7654
409600,0.66248083,0.4229
409601,0.39301425,0.4602
409602,0.66627955,0.6069
409603,0.48011014,0.5046
409604,0.6503261,0.6312
409605,0.68833745,0.7352
409606,0.69944596,0.5856
409607,0.79907775,0.7792
409608,0.7927743,0.7293
409609,0.60846937,0.6196
409610,0.8236443,0.8251
409611,0.6179617,0.6588
409612,0.8779225,0.8286
409613,0.6223428,0.5607
409614,0.87578,0.8325
409615,0.49936524,0.495
409616,0.78730834,0.8631
409617,0.40498447,0.3111
409618,0.40313447,0.4518
409619,0.7226662,0.7699
409620,0.7930132,0.7738
409621,0.76976323,0.7056
409622,0.65039337,0.7362
409623,0.760599,0.7408
409624,0.7247484,0.6801
409625,0.7124651,0.6278
409626,0.60145426,0.6356
409627,0.7647033,0.7805
409628,0.70165914,0.6135
409629,0.8088727,0.7165
409630,0.5456123,0.5251
409631,0.6682208,0.5894
409632,0.77740514,0.7583
409633,0.8481709,0.8372
409634,0.78489053,0.7378
409635,0.60997725,0.6252
409636,0.76645994,0.4585
409637,0.7922814,0.7546
409638,0.58367807,0.5205
409639,0.6978649,0.7067
409640,0.75113046,0.7043
409641,0.51131374,0.6556
409642,0.5453414,0.5198
409643,0.7442896,0.7653
409644,0.81058306,0.7533
409645,0.5057069,0.6068
409646,0.33384812,0.4205
409647,0.6056863,0.4662
409648,0.66677415,0.6055
409649,0.60468745,0.6391
409650,0.3939007,0.4437
409651,0.622595,0.6952
409652,0.72748876,0.7072
409653,0.7606944,0.7954
409654,0.7450487,0.7178
409655,0.7541311,0.6864
409656,0.76040673,0.7126
409657,0.76158404,0.7945
409658,0.6207032,0.5849
409659,0.661438,0.5587
409660,0.5915591,0.5932
409661,0.46402085,0.3646
409662,0.6530354,0.5869
409663,0.6583774,0.6727
409664,0.69133663,0.6565
409665,0.7367574,0.7414
409666,0.5566444,0.5127
409667,0.6814035,0.6305
409668,0.6764878,0.6467
409669,0.6928886,0.6444
409670,0.6374854,0.6922
409671,0.72218585,0.7223
409672,0.7765533,0.7722
409673,0.69076896,0.7082
409674,0.54729116,0.6226
409675,0.61905134,0.4786
409676,0.65880084,0.7215
409677,0.7522656,0.7847
409678,0.6875412,0.5785
409679,0.7735617,0.7877
409680,0.75340986,0.8503
409681,0.6662364,0.6758
409682,0.687917,0.7234
409683,0.60158944,0.5567
409684,0.6936367,0.7019
409685,0.8171388,0.765
409686,0.67265356,0.6578
409687,0.65616643,0.7608
409688,0.7794361,0.6999
409689,0.7782873,0.7661
409690,0.6497246,0.5488
409691,0.5415089,0.5705
409692,0.420399,0.3199
409693,0.45158055,0.4603
409694,0.43319178,0.4704
409695,0.7058456,0.6445
409696,0.63227296,0.6175
409697,0.7463455,0.6461
409698,0.7776041,0.697
409699,0.7097806,0.635
409700,0.5866568,0.5304
409701,0.5663971,0.7073
409702,0.78733003,0.7591
409703,0.4283331,0.5137
409704,0.6444887,0.6553
409705,0.8112141,0.8281
409706,0.6424449,0.6432
409707,0.73995066,0.7362
409708,0.66137314,0.7031
409709,0.7766608,0.6837
409710,0.8516091,0.8003
409711,0.66108394,0.5903
409712,0.76374745,0.5914
409713,0.82248276,0.7597
409714,0.53711843,0.499
409715,0.77110124,0.746
409716,0.7377361,0.6916
409717,0.83533084,0.8255
409718,0.6193318,0.5388
409719,0.7338047,0.7451
409720,0.7141354,0.664
409721,0.58603483,0.5781
409722,0.82292235,0.7968
409723,0.71121144,0.7574
409724,0.38230985,0.4502
409725,0.6875237,0.5375
409726,0.8827751,0.828
409727,0.64922976,0.6601
409728,0.7871785,0.6522
409729,0.63008267,0.6136
409730,0.6811038,0.6668
409731,0.6789473,0.7064
409732,0.7672347,0.8127
409733,0.8049246,0.8323
409734,0.78912663,0.6946
409735,0.79641056,0.6996
409736,0.63520885,0.611
409737,0.39281064,0.476
409738,0.7092606,0.668
409739,0.7203189,0.72
409740,0.80895823,0.7886
409741,0.7023773,0.7336
409742,0.64301515,0.7723
409743,0.64530325,0.6542
409744,0.6845,0.4821
409745,0.5617969,0.6481
409746,0.7437118,0.8247
409747,0.7887536,0.7766
409748,0.55072355,0.5229
409749,0.64887273,0.6405
409750,0.67366827,0.6752
409751,0.7762543,0.6807
409752,0.7310654,0.5456
409753,0.7737266,0.7485
409754,0.66124815,0.6778
409755,0.7477869,0.8102
409756,0.6872446,0.5755
409757,0.77367675,0.7156
409758,0.7534634,0.6515
409759,0.7631601,0.8051
409760,0.79769206,0.826
409761,0.39436644,0.4629
409762,0.7650764,0.6998
409763,0.8092387,0.8165
409764,0.6545937,0.6248
409765,0.7299651,0.7454
409766,0.8464826,0.8279
409767,0.4009254,0.4913
409768,0.7658869,0.7102
409769,0.50330126,0.5516
409770,0.66722095,0.645
409771,0.6078837,0.6121
409772,0.6916802,0.7018
409773,0.7899201,0.857
409774,0.5903418,0.6197
409775,0.7217977,0.6758
409776,0.50079405,0.5294
409777,0.6378955,0.6663
409778,0.5486115,0.5278
409779,0.31519383,0.3783
409780,0.69129544,0.7102
409781,0.84171313,0.8033
409782,0.7672559,0.7585
409783,0.5783135,0.5774
409784,0.71313214,0.6882
409785,0.8092556,0.7949
409786,0.6740173,0.6782
409787,0.53357434,0.5021
409788,0.80999744,0.8518
409789,0.7944133,0.7349
409790,0.55118173,0.6016
409791,0.617867,0.6549
409792,0.6694095,0.6348
409793,0.8159193,0.7215
409794,0.53573704,0.587
409795,0.62405074,0.5991
409796,0.54129374,0.6514
409797,0.7465066,0.6894
409798,0.7498769,0.689
409799,0.78220105,0.7987
409800,0.62566435,0.7038
409801,0.77915573,0.7694
409802,0.7941152,0.7872
409803,0.76124513,0.7431
409804,0.73936486,0.5702
409805,0.7326795,0.6599
409806,0.6830143,0.6572
409807,0.68756616,0.7065
409808,0.5789844,0.5989
409809,0.612342,0.5782
409810,0.5112502,0.5517
409811,0.5119815,0.5075
409812,0.87008953,0.7265
409813,0.47273237,0.5327
409814,0.8123385,0.7905
409815,0.45402566,0.4291
409816,0.79151154,0.8257
409817,0.7399231,0.6914
409818,0.48567432,0.5026
409819,0.7340406,0.7743
409820,0.65870154,0.6874
409821,0.76614904,0.8099
409822,0.50899583,0.5915
409823,0.7263969,0.7232
409824,0.5353967,0.454
409825,0.58362275,0.5255
409826,0.7016109,0.775
409827,0.41324443,0.4777
409828,0.7536371,0.6099
409829,0.6147342,0.6632
409830,0.6784136,0.6739
409831,0.7283577,0.6371
409832,0.78924024,0.793
409833,0.7085607,0.6225
409834,0.79673815,0.8475
409835,0.56077266,0.6066
409836,0.7554016,0.7623
409837,0.78990364,0.7078
409838,0.46801648,0.4733
409839,0.80594754,0.7967
409840,0.5718705,0.5255
409841,0.64878535,0.6892
409842,0.5937319,0.6353
409843,0.37859938,0.4616
409844,0.6270573,0.6965
409845,0.57449526,0.5949
409846,0.6413468,0.6546
409847,0.4794078,0.4457
409848,0.83206683,0.7609
409849,0.7779397,0.6515
409850,0.65334404,0.6865
409851,0.62921983,0.5649
409852,0.73747945,0.7493
409853,0.7956339,0.8377
409854,0.6739888,0.7337
409855,0.80457604,0.7635
409856,0.66093045,0.6766
409857,0.77018774,0.6254
409858,0.7809918,0.7267
409859,0.8040451,0.6605
409860,0.56243557,0.4848
409861,0.3788004,0.2283
409862,0.7423725,0.7566
409863,0.83289015,0.8143
409864,0.7006272,0.7086
409865,0.6922587,0.6963
409866,0.56342226,0.5977
409867,0.5479602,0.4532
409868,0.6040429,0.6328
409869,0.42137146,0.4647
409870,0.72085106,0.6706
409871,0.80657846,0.8132
409872,0.63173723,0.6299
409873,0.78297925,0.7516
409874,0.8194514,0.778
409875,0.5600184,0.5567
409876,0.6107323,0.6115
409877,0.7493378,0.7992
409878,0.49480718,0.5459
409879,0.8109848,0.7644
409880,0.55572486,0.596
409881,0.4346879,0.4805
409882,0.5616244,0.5792
409883,0.85283726,0.8688
409884,0.68537277,0.6512
409885,0.67508584,0.6743
409886,0.7060968,0.6645
409887,0.79233766,0.7742
409888,0.72140396,0.6429
409889,0.8143266,0.8588
409890,0.7182207,0.7906
409891,0.6081176,0.4901
409892,0.66742253,0.6799
409893,0.79748046,0.788
409894,0.69609666,0.6874
409895,0.78316236,0.8713
409896,0.8023262,0.7398
409897,0.69627655,0.6038
409898,0.6744846,0.696
409899,0.7819632,0.8378
409900,0.7149198,0.7544
409901,0.827815,0.7814
409902,0.56194746,0.607
409903,0.8300972,0.7749
409904,0.67580247,0.6594
409905,0.38747406,0.4619
409906,0.70449525,0.6962
409907,0.6382634,0.6331
409908,0.8153673,0.6938
409909,0.25074822,0.2202
409910,0.74589455,0.6155
409911,0.6281648,0.5656
409912,0.6830206,0.6039
409913,0.6513846,0.5258
409914,0.65829223,0.6427
409915,0.7877034,0.7974
409916,0.44112036,0.4539
409917,0.70532024,0.7908
409918,0.6543942,0.6352
409919,0.32068515,0.4684
409920,0.33127272,0.348
409921,0.68071246,0.6868
409922,0.62282884,0.6611
409923,0.57946455,0.5408
409924,0.70893407,0.7403
409925,0.6888367,0.7803
